"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"South East","E07000091","     New Forest",126125,13,2,7,9,10,71,93,99,99,11,4,8,10,10,86,98,100,100,8,8,10,10,10,97,100,100,100,14,1,6,9,9,55,96,99,100,12,2,6,9,10,83,99,100,100,9,6,10,10,10,99,100,100,100,52,0,0,1,3,0,2,33,75,60,0,0,1,2,0,7,24,52,28,0,3,9,10,2,58,100,100,11159,12,1,6,9,10,79,98,99,100,10,3,8,10,10,94,99,100,100,8,7,10,10,10,100,100,100,100,9102,23,0,1,4,7,20,82,95,99,18,1,2,4,7,55,91,99,99,12,1,8,10,10,87,100,100,100,7512,23,0,1,3,5,18,79,97,99,20,0,1,3,5,42,83,99,100,12,1,7,10,10,77,100,100,100,79006,14,1,5,9,9,64,96,99,100,12,2,6,9,10,88,99,100,100,8,5,10,10,10,99,100,100,100,79006,66,0,0,0,1,0,0,10,44,62,0,0,0,0,0,5,21,40,30,0,0,2,6,0,44,100,100,79006,11,2,8,10,10,82,98,99,100,10,5,9,10,10,90,99,100,100,8,9,10,10,10,99,100,100,100,79006,20,0,1,3,6,28,89,98,99,17,1,1,3,5,60,91,100,100,10,1,7,10,10,93,100,100,100
"South East","E07000092","     Rushmoor",70570,8,3,10,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,85,100,100,100,9,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,29,0,1,4,8,6,58,96,100,23,0,2,3,4,24,62,100,100,14,1,6,10,10,61,100,100,100,7203,8,3,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5073,18,0,3,7,10,29,100,100,100,13,1,6,10,10,85,100,100,100,10,3,10,10,10,100,100,100,100,4347,19,0,2,4,8,23,100,100,100,14,1,3,6,9,64,100,100,100,10,2,9,10,10,98,100,100,100,37998,11,2,9,10,10,85,100,100,100,9,5,10,10,10,99,99,99,99,8,9,10,10,10,99,99,99,99,37998,40,0,0,1,2,0,13,68,100,31,0,1,1,1,2,60,91,99,19,0,2,6,10,12,99,99,99,37998,7,5,10,10,10,99,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,37998,15,0,2,6,9,42,100,100,100,13,1,3,6,9,72,99,99,99,10,2,10,10,10,99,99,99,99
"South East","E07000093","     Test Valley",86988,17,1,5,8,9,54,87,96,97,13,2,6,8,10,75,93,100,100,9,6,10,10,10,95,100,100,100,16,1,7,9,9,60,91,97,99,12,3,8,9,10,78,98,100,100,9,7,10,10,10,95,100,100,100,52,0,0,2,4,2,21,38,67,66,0,0,2,3,4,21,34,41,25,0,4,9,10,16,53,100,100,8766,12,1,7,9,10,77,97,99,100,10,3,8,10,10,92,100,100,100,8,8,10,10,10,100,100,100,100,6828,23,0,2,5,7,24,81,94,97,18,1,3,5,7,45,86,98,100,11,2,9,10,10,84,100,100,100,5334,45,0,0,1,4,0,11,69,90,48,0,0,1,3,0,16,34,82,21,0,5,10,10,6,100,100,100,50003,17,1,5,8,9,57,89,96,99,14,2,6,8,10,73,93,99,99,9,5,10,10,10,96,99,99,99,50003,35,0,1,1,1,9,50,81,90,31,0,1,1,1,24,50,81,92,16,0,1,4,7,46,99,99,99,50003,12,3,8,9,10,75,92,98,99,11,6,9,9,10,81,97,99,99,8,9,10,10,10,97,99,99,99,50003,27,0,1,3,5,19,75,92,96,22,0,1,2,4,39,79,90,97,13,1,5,10,10,74,99,99,99
"South East","E07000094","     Winchester",86810,14,1,7,9,10,70,94,97,98,12,3,8,9,10,79,96,99,100,8,8,10,10,10,98,100,100,100,15,1,6,9,10,59,91,98,100,12,3,7,9,10,72,100,100,100,9,7,10,10,10,96,100,100,100,36,0,1,2,5,9,47,73,93,29,0,1,1,3,29,58,77,95,15,1,5,10,10,53,99,100,100,8636,12,1,6,9,10,74,98,99,100,10,2,8,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,6944,24,0,2,5,9,21,80,95,97,19,1,2,5,8,43,90,98,100,12,2,9,10,10,80,100,100,100,6902,33,0,1,2,5,13,60,84,96,30,0,1,2,4,31,66,81,96,16,1,5,10,10,56,100,100,100,47991,15,1,4,9,9,59,94,98,99,12,1,5,9,10,82,99,100,100,9,4,10,10,10,99,100,100,100,47991,38,0,0,1,1,9,44,69,85,36,0,0,1,1,23,47,64,80,17,0,1,4,7,46,99,100,100,47991,13,3,8,9,10,75,94,96,97,11,4,8,10,10,82,99,100,100,8,9,10,10,10,100,100,100,100,47991,23,0,1,3,7,27,83,95,97,19,0,1,2,5,45,85,96,99,12,1,7,10,10,77,100,100,100
"South East","E10000016","Kent",1097701,10,2,8,10,10,79,98,100,100,10,5,9,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,14,1,7,9,10,62,96,99,100,12,3,8,9,10,79,99,100,100,9,7,10,10,10,98,100,100,100,39,0,1,1,3,8,37,65,87,46,0,1,1,2,17,40,58,71,22,1,3,6,9,34,78,98,100,112104,10,2,8,10,10,86,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,87965,20,0,3,7,9,34,88,98,99,16,1,5,7,9,58,91,99,100,11,3,10,10,10,90,100,100,100,75501,19,1,4,8,9,36,89,98,99,16,1,5,7,9,62,92,99,100,11,4,10,10,10,91,100,100,100,636000,12,2,8,10,10,78,98,99,100,10,4,8,10,10,90,99,99,99,8,8,10,10,10,99,99,99,99,636000,41,0,0,1,2,4,30,61,88,40,0,0,1,1,10,41,64,80,20,0,2,5,8,27,88,99,99,636000,10,4,9,10,10,86,98,99,100,9,6,9,10,10,91,98,99,99,7,9,10,10,10,98,99,99,99,636000,22,0,1,4,7,26,85,97,99,19,0,1,2,4,46,84,95,98,12,1,5,10,10,78,99,99,99
"South East","E07000105","     Ashford",88578,12,2,7,9,10,70,95,100,100,11,4,8,10,10,85,99,99,99,8,8,10,10,10,100,100,100,100,17,1,6,9,9,54,89,97,98,15,2,7,9,10,70,92,99,99,10,6,10,10,10,93,100,100,100,33,0,1,1,2,7,67,79,90,31,0,1,1,1,20,66,77,86,16,1,1,6,10,60,95,100,100,9730,12,2,8,9,10,80,98,99,99,10,3,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,7812,21,0,2,5,8,36,86,96,98,18,1,3,5,6,61,82,99,99,11,2,9,10,10,87,100,100,100,6062,21,0,2,5,8,38,86,97,98,18,1,3,5,6,62,83,99,99,11,2,9,10,10,87,100,100,100,51000,15,1,5,9,10,63,93,98,99,13,2,7,9,10,78,93,97,97,9,6,10,10,10,96,98,98,98,51000,42,0,0,1,2,2,32,68,83,39,0,0,1,1,5,47,70,77,18,0,1,4,7,36,85,98,98,51000,12,2,8,9,10,76,95,99,100,12,4,8,10,10,79,95,97,97,8,8,10,10,10,96,98,98,98,51000,26,0,1,2,5,14,80,93,97,23,0,1,1,1,26,73,92,97,14,1,3,10,10,66,98,98,98
"South East","E07000106","     Canterbury",119548,11,2,8,10,10,76,99,100,100,10,4,9,10,10,92,100,100,100,8,8,10,10,10,99,100,100,100,12,1,7,10,10,66,98,100,100,11,4,7,10,10,83,99,100,100,8,7,10,10,10,99,100,100,100,33,0,1,1,3,11,41,81,98,30,0,1,1,2,32,49,83,100,16,1,2,3,9,44,100,100,100,9763,11,2,8,10,10,79,100,100,100,10,3,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,8144,21,0,2,7,10,18,85,98,100,15,1,3,5,9,51,93,100,100,11,2,10,10,10,92,100,100,100,10528,21,0,3,8,10,21,91,99,100,15,2,5,7,10,72,96,100,100,11,3,10,10,10,96,100,100,100,64002,12,1,7,10,10,69,99,100,100,10,3,8,10,10,94,99,99,99,8,7,10,10,10,99,99,99,99,64002,43,0,0,0,2,2,19,45,92,39,0,0,0,1,9,35,47,86,22,0,1,3,6,21,82,99,99,64002,10,4,9,10,10,86,99,100,100,9,6,9,10,10,92,98,99,99,7,9,10,10,10,99,99,99,99,64002,20,0,1,3,7,32,90,99,100,17,1,1,2,3,54,92,98,99,11,1,4,10,10,85,99,99,99
"South East","E07000107","     Dartford",74873,9,2,10,10,10,89,100,100,100,9,6,10,10,10,96,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,75,100,100,100,10,5,10,10,10,84,100,100,100,8,9,10,10,10,100,100,100,100,29,0,1,2,6,6,59,95,100,22,0,1,3,5,15,88,100,100,14,1,5,10,10,58,100,100,100,8179,9,2,10,10,10,92,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5948,16,1,6,10,10,46,100,100,100,12,2,9,10,10,79,100,100,100,9,7,10,10,10,100,100,100,100,4712,17,1,6,10,10,44,98,100,100,14,2,9,10,10,70,100,100,100,10,7,10,10,10,99,100,100,100,43002,11,2,9,10,10,82,100,100,100,10,3,10,10,10,93,98,98,98,8,9,10,10,10,98,98,98,98,43002,28,0,1,1,4,6,69,94,100,22,0,1,2,3,12,86,98,98,14,1,4,10,10,68,98,98,98,43002,8,3,10,10,10,92,100,100,100,8,7,10,10,10,96,98,98,98,7,10,10,10,10,98,98,98,98,43002,21,0,2,8,10,22,91,100,100,16,1,4,8,10,51,93,98,98,12,2,10,10,10,88,98,98,98
"South East","E07000108","     Dover",82108,10,2,8,10,10,79,98,100,100,9,5,9,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,16,1,4,8,10,50,93,97,99,13,2,4,7,10,71,97,100,100,9,3,10,10,10,95,100,100,100,51,0,0,0,1,0,3,38,80,70,0,0,0,0,0,2,5,47,29,0,1,3,4,2,55,100,100,7665,10,2,8,10,10,88,98,99,100,9,5,9,10,10,96,100,100,100,7,8,10,10,10,100,100,100,100,6130,19,1,2,6,9,44,87,98,99,17,1,3,4,8,63,85,96,100,11,2,9,10,10,86,100,100,100,5361,19,1,3,6,9,47,89,98,99,17,1,3,4,8,66,86,96,100,11,2,9,10,10,86,100,100,100,50001,11,2,7,10,10,81,97,99,100,10,4,7,9,10,88,100,100,100,8,7,10,10,10,100,100,100,100,50001,41,0,0,1,2,7,35,52,91,38,0,0,1,1,22,41,49,86,19,0,2,4,5,38,99,100,100,50001,10,4,9,10,10,81,97,99,99,10,6,8,10,10,84,98,100,100,8,8,10,10,10,97,100,100,100,50001,21,0,1,3,5,30,84,96,99,19,1,1,1,3,51,84,94,100,12,1,4,9,10,82,100,100,100
"South East","E07000109","     Gravesham",75919,7,5,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13,1,8,10,10,61,99,100,100,12,4,9,10,10,77,100,100,100,9,8,10,10,10,100,100,100,100,37,0,0,2,6,0,26,82,100,39,0,0,1,4,0,9,89,100,19,0,5,10,10,7,100,100,100,8450,9,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6267,15,1,5,9,10,51,98,100,100,12,2,7,10,10,83,100,100,100,9,6,10,10,10,99,100,100,100,5164,16,1,5,9,10,45,97,100,100,13,2,6,9,10,72,100,100,100,10,5,10,10,10,98,100,100,100,42997,9,3,9,10,10,93,100,100,100,9,6,10,10,10,93,99,99,99,7,9,10,10,10,99,99,99,99,42997,47,0,0,0,2,0,2,47,91,42,0,0,1,1,0,3,66,95,22,0,2,7,10,0,96,99,99,42997,8,5,10,10,10,92,100,100,100,8,8,10,10,10,94,99,99,99,7,10,10,10,10,99,99,99,99,42997,20,0,1,5,9,19,94,98,100,17,0,1,2,6,42,89,99,99,11,1,9,10,10,89,99,99,99
"South East","E07000110","     Maidstone",118950,12,2,7,10,10,74,97,99,100,10,4,9,10,10,86,99,100,100,8,8,10,10,10,99,100,100,100,15,1,6,9,10,56,95,99,100,12,3,8,10,10,80,100,100,100,9,7,10,10,10,99,100,100,100,27,0,1,2,4,15,68,87,97,24,0,2,2,3,40,76,85,94,15,1,4,9,10,62,98,100,100,11938,10,2,8,10,10,87,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,9384,21,0,3,8,10,27,83,99,100,17,1,7,9,10,51,85,98,100,12,4,10,10,10,86,100,100,100,7377,21,0,3,8,10,27,83,98,100,17,1,7,9,10,51,87,98,100,12,4,10,10,10,87,100,100,100,67005,11,2,8,10,10,82,98,99,100,9,5,9,10,10,92,99,99,99,8,9,10,10,10,99,99,99,99,67005,41,0,0,1,1,5,25,65,89,33,0,1,1,1,10,51,81,88,20,0,1,5,10,19,95,99,99,67005,10,3,8,10,10,83,98,99,100,9,6,9,10,10,89,99,99,99,8,9,10,10,10,99,99,99,99,67005,23,0,1,2,5,18,82,96,99,21,0,1,2,4,34,82,93,99,14,1,5,10,10,65,99,99,99
"South East","E07000111","     Sevenoaks",83725,13,1,7,9,10,70,94,99,100,12,2,8,10,10,81,99,100,100,8,7,10,10,10,98,100,100,100,13,1,7,9,10,69,97,99,99,11,2,8,10,10,85,100,100,100,8,7,10,10,10,100,100,100,100,47,0,0,1,5,0,13,43,90,57,0,0,0,1,0,19,33,48,24,0,3,10,10,15,80,100,100,9230,12,1,8,10,10,80,98,99,100,10,3,9,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,6856,24,0,2,7,9,22,76,95,98,21,1,2,5,9,41,81,97,100,12,2,10,10,10,78,100,100,100,5223,23,0,3,8,9,23,76,95,98,20,1,3,6,9,41,82,99,100,12,2,10,10,10,80,100,100,100,49008,13,1,6,9,10,73,96,99,99,11,2,7,10,10,84,99,100,100,9,5,10,10,10,100,100,100,100,49008,52,0,0,0,2,0,1,34,81,54,0,0,1,1,0,11,35,60,23,0,2,9,10,5,90,100,100,49008,12,3,9,10,10,81,95,98,99,11,4,9,10,10,84,99,100,100,8,8,10,10,10,99,100,100,100,49008,24,0,1,4,8,25,76,96,98,22,0,1,3,5,41,74,95,100,13,1,8,10,10,62,100,100,100
"South East","E07000112","     Shepway",79571,10,2,8,10,10,85,99,99,100,9,4,8,10,10,92,100,100,100,7,8,10,10,10,99,100,100,100,14,1,6,9,10,64,96,99,100,13,3,7,8,9,71,96,100,100,9,7,10,10,10,94,100,100,100,31,0,1,1,2,18,59,77,91,34,0,1,1,1,36,59,72,81,16,1,1,3,7,58,87,100,100,7302,10,2,8,9,10,86,99,100,100,9,5,8,9,10,94,100,100,100,8,8,10,10,10,100,100,100,100,5709,20,0,3,6,9,28,88,99,100,18,1,3,4,7,45,90,100,100,12,3,9,10,10,86,100,100,100,4965,20,0,3,6,9,29,88,99,99,18,1,3,4,7,47,90,100,100,12,3,9,10,10,87,100,100,100,49003,11,3,8,10,10,81,98,99,99,10,5,8,9,10,88,99,99,99,7,8,10,10,10,99,99,99,99,49003,33,0,1,1,2,18,58,76,84,34,0,1,1,1,38,57,72,80,17,1,2,4,5,57,86,99,99,49003,9,5,9,10,10,89,99,99,99,9,6,9,10,10,91,98,99,99,7,9,10,10,10,98,99,99,99,49003,23,0,1,3,5,29,75,94,99,25,0,1,2,2,49,72,81,90,13,1,3,7,10,72,98,99,99
"South East","E07000113","     Swale",102974,10,2,8,10,10,82,99,100,100,9,4,9,10,10,91,100,100,100,8,9,10,10,10,100,100,100,100,12,1,6,9,10,68,98,100,100,12,3,7,9,10,74,100,100,100,8,6,10,10,10,99,100,100,100,53,0,0,0,2,0,1,33,69,75,0,0,0,0,0,0,4,16,33,0,1,7,10,0,40,90,100,10929,10,2,8,10,10,88,99,100,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,8276,19,0,3,6,9,32,93,99,100,17,1,3,4,8,46,94,99,100,12,2,8,10,10,90,100,100,100,7075,19,0,3,6,9,34,92,99,100,17,1,3,4,8,49,94,99,100,12,2,8,10,10,90,100,100,100,58985,11,2,8,10,10,82,98,100,100,10,3,8,10,10,89,98,99,99,8,8,10,10,10,98,99,99,99,58985,59,0,0,0,1,0,0,14,65,73,0,0,0,0,0,0,4,21,33,0,0,3,5,0,46,94,99,58985,9,4,9,10,10,89,98,100,100,9,6,9,10,10,93,98,99,99,7,9,10,10,10,98,99,99,99,58985,19,0,1,4,7,31,92,97,100,17,1,1,1,3,52,92,96,99,12,1,4,9,10,86,99,99,99
"South East","E07000114","     Thanet",99115,7,5,10,10,10,95,100,100,100,8,9,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,13,2,8,10,10,63,98,100,100,11,4,9,10,10,81,100,100,100,8,9,10,10,10,100,100,100,100,59,0,0,0,1,0,0,4,54,104,0,0,0,0,0,0,0,0,41,0,0,2,3,0,1,85,100,9931,10,3,9,10,10,95,100,100,100,9,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7852,17,1,4,8,10,39,98,100,100,13,1,6,8,9,74,99,100,100,10,5,10,10,10,99,100,100,100,6947,15,1,6,10,10,59,99,100,100,12,2,8,10,10,90,98,100,100,9,6,10,10,10,99,100,100,100,61990,11,2,8,10,10,84,100,100,100,9,4,9,10,10,96,100,100,100,7,9,10,10,10,100,100,100,100,61990,27,0,1,1,1,11,60,96,100,22,0,1,1,1,23,87,99,100,14,1,1,2,4,62,100,100,100,61990,7,7,10,10,10,96,100,100,100,8,9,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,61990,16,1,2,5,8,52,96,100,100,14,1,3,4,5,72,95,100,100,10,2,6,10,10,89,100,100,100
"South East","E07000115","     Tonbridge and Malling",89632,13,1,8,10,10,63,98,100,100,12,3,9,10,10,75,100,100,100,9,8,10,10,10,100,100,100,100,13,1,7,10,10,63,97,99,100,11,3,8,10,10,83,100,100,100,9,6,10,10,10,100,100,100,100,34,0,1,2,4,5,37,84,98,34,0,0,2,3,9,39,81,98,17,0,5,9,10,37,100,100,100,9858,10,2,9,10,10,85,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,8137,19,1,4,8,10,39,89,99,100,16,1,5,8,10,54,99,100,100,11,3,10,10,10,86,100,100,100,6447,19,1,4,8,10,44,91,99,100,15,1,5,9,10,59,99,100,100,10,3,10,10,10,89,100,100,100,50004,11,2,8,10,10,80,98,100,100,9,3,9,10,10,93,99,99,99,8,8,10,10,10,99,99,99,99,50004,38,0,0,1,1,1,28,76,94,42,0,0,1,1,0,15,67,90,22,0,1,6,10,0,95,99,99,50004,10,3,9,10,10,84,99,100,100,9,5,9,10,10,92,99,99,99,7,9,10,10,10,99,99,99,99,50004,23,0,1,3,6,15,78,99,100,20,0,1,2,4,31,82,99,99,12,1,5,10,10,77,99,99,99
"South East","E07000116","     Tunbridge Wells",82708,11,2,7,9,10,78,95,99,100,10,5,8,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,14,1,6,9,10,59,96,99,100,11,3,8,9,10,82,100,100,100,9,6,10,10,10,100,100,100,100,31,0,2,2,3,28,68,76,85,31,1,2,2,3,45,68,73,83,16,2,3,5,10,63,86,100,100,9129,11,2,7,10,10,80,99,100,100,9,4,8,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7450,22,1,3,7,8,28,80,95,97,16,2,5,7,8,53,87,100,100,11,4,9,10,10,91,100,100,100,5640,22,1,3,7,8,30,79,95,97,16,2,5,7,8,52,87,100,100,11,4,9,10,10,90,100,100,100,49003,13,1,7,9,10,74,97,99,99,10,3,8,10,10,90,99,99,99,8,7,10,10,10,99,99,99,99,49003,42,0,0,1,2,1,32,72,84,36,0,1,1,1,3,58,82,85,19,0,2,3,9,17,92,99,99,49003,10,3,9,10,10,84,98,99,100,9,6,9,10,10,92,99,99,99,7,9,10,10,10,99,99,99,99,49003,24,0,1,2,6,23,80,96,98,21,0,1,2,3,42,78,90,99,13,1,4,10,10,71,99,99,99
"South East","E10000025","Oxfordshire",496991,13,2,6,9,10,69,95,99,99,11,4,7,9,10,81,97,100,100,8,7,10,10,10,98,100,100,100,14,1,6,9,10,64,95,98,99,12,3,7,9,10,83,97,100,100,9,6,10,10,10,97,100,100,100,34,0,1,2,4,17,51,76,92,31,0,1,2,3,36,54,76,90,16,1,3,8,10,49,99,100,100,48431,10,2,7,10,10,87,98,100,100,9,4,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,36709,22,0,2,4,7,25,83,96,98,17,1,3,5,7,56,87,99,100,11,2,9,10,10,88,100,100,100,33410,22,0,3,5,8,28,84,96,99,17,1,4,6,8,64,87,98,100,11,2,9,10,10,88,100,100,100,271034,14,1,6,9,10,66,94,98,99,12,3,6,9,10,74,92,94,94,9,6,10,10,10,92,94,94,94,271034,53,0,0,1,1,2,18,37,64,55,0,0,1,1,9,29,39,51,26,0,1,3,7,18,57,94,94,271034,11,3,8,10,10,80,96,99,99,10,5,8,10,10,79,93,94,94,8,8,10,10,10,93,94,94,94,271034,20,0,2,4,7,35,87,96,98,18,1,2,4,5,53,78,92,94,11,1,7,10,10,78,94,94,94
"South East","E07000177","     Cherwell",105458,14,1,6,9,9,61,94,98,98,11,3,8,10,10,78,99,100,100,9,8,10,10,10,99,100,100,100,16,1,6,8,9,58,89,96,98,13,3,7,9,10,79,95,100,100,9,7,10,10,10,94,100,100,100,27,0,1,1,3,20,75,91,93,22,0,1,1,2,46,68,93,100,13,1,2,7,10,70,100,100,100,11191,11,2,8,9,10,89,96,100,100,10,4,9,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,8178,23,0,2,4,7,28,85,94,96,17,1,3,4,6,61,88,100,100,11,3,9,10,10,89,100,100,100,6518,23,0,2,4,7,31,87,95,97,17,1,3,5,6,66,90,100,100,11,3,9,10,10,91,100,100,100,59006,15,1,6,9,9,72,91,97,98,12,3,7,9,10,75,89,94,94,8,7,10,10,10,91,94,94,94,59006,48,0,0,1,1,4,27,52,75,46,0,0,1,1,16,38,56,62,22,0,1,3,7,31,66,94,94,59006,12,3,8,9,10,79,93,97,98,11,6,9,10,10,76,92,94,94,8,9,10,10,10,92,94,94,94,59006,24,0,1,2,5,28,85,92,94,19,1,1,2,3,50,77,90,94,12,1,4,10,10,76,94,94,94
"South East","E07000178","     Oxford",123809,8,3,10,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,3,10,10,10,86,100,100,100,9,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,0,3,5,7,43,100,100,100,12,1,5,5,5,89,100,100,100,9,3,5,8,10,100,100,100,100,10292,8,2,10,10,10,98,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,7268,17,0,3,7,10,29,100,100,100,13,1,5,8,10,74,100,100,100,11,3,10,10,10,100,100,100,100,10109,16,0,5,9,10,36,100,100,100,12,1,7,10,10,93,100,100,100,10,4,10,10,10,100,100,100,100,59013,8,3,10,10,10,94,100,100,100,8,7,10,10,10,95,95,95,95,7,10,10,10,10,95,95,95,95,59013,29,0,1,2,2,6,56,95,100,20,0,2,2,2,25,91,95,95,14,1,2,3,6,50,95,95,95,59013,7,5,10,10,10,97,100,100,100,8,9,10,10,10,95,95,95,95,7,10,10,10,10,95,95,95,95,59013,13,1,4,8,10,56,100,100,100,10,2,6,8,9,86,95,95,95,9,3,10,10,10,92,95,95,95
