"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"Yorkshire and The Humber","E08000034","     Kirklees",314452,10,2,6,9,10,83,98,100,100,8,7,10,10,10,98,100,100,100,7,9,9,9,9,100,100,100,100,12,1,8,10,10,72,100,100,100,10,4,9,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,28,0,1,3,7,8,60,95,100,22,0,1,3,6,27,82,93,100,14,1,6,10,10,65,100,100,100,33685,9,3,10,10,10,95,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,25722,17,0,3,9,10,36,98,100,100,13,1,8,10,10,78,99,100,100,10,4,10,10,10,99,100,100,100,22028,23,0,2,5,8,17,80,98,100,18,1,4,8,9,45,91,99,100,13,2,9,10,10,82,100,100,100,180643,10,3,9,10,10,89,100,100,100,9,5,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,180643,35,0,0,1,3,7,32,78,95,38,0,0,1,2,9,35,64,87,23,0,2,8,10,18,77,100,100,180643,9,4,10,10,10,95,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,180643,21,0,2,5,8,23,87,99,100,18,1,3,5,8,46,89,97,100,13,2,7,10,10,71,100,100,100
"Yorkshire and The Humber","E08000035","     Leeds",572713,10,2,6,9,10,80,99,100,100,8,7,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,11,2,9,10,10,75,100,100,100,10,5,10,10,10,92,100,100,100,8,9,10,10,10,100,100,100,100,26,0,2,6,9,15,65,96,100,23,0,2,4,7,23,80,94,98,15,1,8,10,10,59,97,100,100,55501,9,3,10,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,39149,17,0,4,9,10,36,99,100,100,13,1,8,10,10,79,99,100,100,10,4,10,10,10,99,100,100,100,41821,17,0,4,9,10,35,99,100,100,13,1,7,10,10,75,99,100,100,10,3,10,10,10,99,100,100,100,325939,9,3,10,10,10,91,100,100,100,9,5,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,325939,32,0,0,2,3,6,37,91,100,27,0,1,3,4,16,58,93,99,17,1,4,10,10,36,99,100,100,325939,8,5,10,10,10,95,100,100,100,8,8,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,325939,19,1,3,7,10,31,91,100,100,16,1,4,8,10,55,96,100,100,11,2,10,10,10,87,100,100,100
"Yorkshire and The Humber","E08000036","     Wakefield",244908,11,1,5,8,9,78,99,100,100,9,5,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,12,1,8,10,10,69,100,100,100,11,3,9,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,29,0,2,4,8,10,57,90,100,25,0,2,4,7,30,77,87,95,15,1,8,10,10,57,100,100,100,23477,9,3,10,10,10,93,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17802,17,0,3,8,10,39,99,100,100,13,1,5,9,10,71,100,100,100,10,3,10,10,10,99,100,100,100,14905,21,0,2,5,9,25,89,100,100,17,1,3,6,9,51,96,100,100,12,2,10,10,10,87,100,100,100,145379,11,2,9,10,10,80,100,100,100,10,3,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,145379,32,0,0,1,3,5,44,89,100,28,0,1,1,2,15,63,88,100,17,0,3,9,10,36,100,100,100,145379,9,4,10,10,10,93,100,100,100,8,7,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,145379,20,0,2,4,8,27,90,98,100,18,0,2,4,7,46,93,99,100,12,1,8,10,10,83,100,100,100
"East Midlands","E06000015","Derby",181664,9,3,7,10,10,88,100,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,13,1,8,10,10,60,99,100,100,11,4,10,10,10,89,100,100,100,9,7,10,10,10,99,100,100,100,21,0,2,4,7,23,90,100,100,19,0,2,2,2,34,90,100,100,14,1,3,10,10,59,100,100,100,20477,9,3,10,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14600,17,0,4,9,10,33,100,100,100,12,1,8,10,10,79,100,100,100,10,3,10,10,10,100,100,100,100,12943,20,0,3,8,10,24,97,100,100,14,1,7,10,10,63,100,100,100,11,3,10,10,10,99,100,100,100,105204,10,3,9,10,10,90,100,100,100,9,5,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,105204,32,0,0,1,1,6,40,93,100,25,0,1,1,1,12,67,100,100,17,0,1,3,8,42,100,100,100,105204,8,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,105204,24,0,1,3,8,13,78,100,100,20,0,1,2,3,30,92,100,100,15,1,6,10,10,48,100,100,100
"East Midlands","E06000016","Leicester",250021,7,4,9,10,10,91,99,100,100,7,9,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,11,2,10,10,10,78,100,100,100,9,7,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,19,1,5,9,10,23,96,100,100,14,1,5,8,9,63,100,100,100,11,2,9,10,10,98,100,100,100,27860,8,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19953,15,1,5,10,10,49,100,100,100,11,2,10,10,10,96,100,100,100,9,5,10,10,10,100,100,100,100,19086,21,0,3,7,10,16,94,100,100,14,1,7,10,10,62,100,100,100,12,2,10,10,10,97,100,100,100,128324,8,4,10,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,128324,23,0,1,2,4,12,88,100,100,16,1,3,4,4,48,100,100,100,12,2,4,5,10,92,100,100,100,128324,7,6,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,128324,19,0,3,7,10,24,93,100,100,14,1,4,7,8,60,100,100,100,12,2,8,10,10,89,100,100,100
"East Midlands","E06000018","Nottingham",241932,9,2,9,10,10,85,100,100,100,8,9,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,10,2,10,10,10,85,100,100,100,9,7,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,22,0,4,8,10,23,81,99,100,16,1,4,6,6,50,99,100,100,12,2,6,10,10,80,100,100,100,22473,9,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15618,16,1,6,10,10,46,98,100,100,12,2,10,10,10,89,100,100,100,10,5,10,10,10,100,100,100,100,21942,16,0,5,10,10,36,100,100,100,12,2,9,10,10,87,100,100,100,10,3,10,10,10,98,100,100,100,130519,8,3,10,10,10,92,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,130519,34,0,0,1,1,4,46,81,94,24,0,1,1,1,16,82,93,100,18,0,1,3,9,34,100,100,100,130519,7,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,130519,19,0,3,8,10,25,93,100,100,15,1,5,9,10,60,97,100,100,13,2,9,10,10,76,100,100,100
"East Midlands","E06000017","Rutland",27459,40,0,1,2,4,30,43,55,77,18,1,3,6,8,43,87,100,100,11,3,9,9,9,84,100,100,100,17,1,3,7,9,52,90,94,99,14,2,3,6,10,61,97,100,100,9,3,10,10,10,98,100,100,100,66,0,0,0,1,0,0,8,43,81,0,0,0,0,0,1,3,17,28,0,1,9,10,1,56,100,100,2354,14,1,5,9,10,76,94,97,98,11,2,4,9,10,82,100,100,100,8,5,10,10,10,100,100,100,100,2379,29,0,1,2,6,21,79,94,97,23,1,1,1,3,56,79,95,100,12,1,7,10,10,82,100,100,100,2126,34,0,1,2,6,19,45,91,97,31,0,1,1,2,28,44,59,100,16,0,6,10,10,44,100,100,100,16225,14,1,4,8,9,62,94,98,99,14,1,2,6,9,57,96,100,100,9,3,10,10,10,99,100,100,100,16225,53,0,0,0,1,3,10,30,75,69,0,0,0,0,0,10,16,28,27,0,1,4,9,7,63,100,100,16225,15,2,6,9,10,61,95,98,100,14,3,5,9,10,60,97,100,100,9,6,10,10,10,97,100,100,100,16225,22,1,2,3,4,34,87,94,98,22,0,1,1,2,44,70,97,99,12,1,4,10,10,76,100,100,100
"East Midlands","E10000007","Derbyshire",577403,15,1,3,6,8,67,91,95,97,10,4,9,10,10,91,98,100,100,8,8,9,9,9,98,100,100,100,14,1,6,9,10,61,98,100,100,12,2,7,10,10,79,99,100,100,9,6,10,10,10,99,100,100,100,43,0,0,1,4,1,13,61,93,49,0,0,1,2,1,11,45,81,24,0,2,9,10,9,84,100,100,51564,9,2,9,10,10,91,100,100,100,9,4,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,41534,18,0,2,6,9,34,95,99,100,16,1,3,8,9,59,94,100,100,11,2,10,10,10,92,100,100,100,35752,22,0,2,5,8,21,85,99,100,19,0,2,6,8,40,88,99,100,12,1,9,10,10,80,100,100,100,343164,11,2,8,10,10,80,99,100,100,10,2,8,10,10,89,100,100,100,8,7,10,10,10,100,100,100,100,343164,53,0,0,0,1,0,6,30,73,51,0,0,0,1,1,14,40,69,26,0,1,5,9,6,65,100,100,343164,10,3,9,10,10,88,99,100,100,10,5,9,10,10,90,99,100,100,8,9,10,10,10,99,100,100,100,343164,22,0,2,4,7,25,83,99,100,13,0,1,3,5,38,78,96,99,13,1,6,10,10,71,100,100,100
"East Midlands","E07000032","     Amber Valley",91981,13,1,3,6,9,68,96,98,100,9,3,10,10,10,95,100,100,100,8,8,9,9,9,100,100,100,100,12,1,9,10,10,68,100,100,100,11,3,9,10,10,81,100,100,100,9,8,10,10,10,99,100,100,100,46,0,0,1,4,0,3,45,95,51,0,0,0,2,0,1,27,88,24,0,2,9,10,0,99,100,100,7968,9,2,10,10,10,94,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,6596,17,0,3,8,10,37,97,100,100,14,1,3,9,10,68,97,100,100,10,3,10,10,10,95,100,100,100,5488,18,0,2,6,10,34,95,100,100,15,1,3,7,10,65,96,100,100,11,2,10,10,10,95,100,100,100,54871,11,2,8,10,10,82,100,100,100,10,2,8,10,10,91,100,100,100,8,6,10,10,10,100,100,100,100,54871,58,0,0,0,1,0,0,5,62,63,0,0,0,0,0,0,4,34,30,0,0,4,7,0,41,100,100,54871,10,4,10,10,10,87,100,100,100,10,6,10,10,10,90,100,100,100,7,10,10,10,10,100,100,100,100,54871,16,1,3,6,9,44,98,100,100,15,1,2,4,8,54,97,100,100,11,1,9,10,10,92,100,100,100
"East Midlands","E07000033","     Bolsover",57446,13,1,3,5,7,68,95,98,100,9,2,9,10,10,96,100,100,100,8,8,9,9,9,100,100,100,100,14,1,5,10,10,59,100,100,100,13,1,6,10,10,74,100,100,100,9,5,10,10,10,100,100,100,100,39,0,0,1,3,4,15,70,99,29,0,1,2,4,7,60,96,100,15,1,5,10,10,52,100,100,100,5218,10,2,9,10,10,90,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,4116,17,0,2,6,10,33,99,100,100,15,1,3,8,10,68,97,100,100,10,2,10,10,10,96,100,100,100,3583,31,0,1,3,8,0,48,96,100,30,0,1,5,10,0,57,100,100,16,0,10,10,10,41,100,100,100,33689,10,1,7,10,10,90,100,100,100,9,2,7,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,33689,47,0,0,0,1,0,6,43,87,43,0,0,1,1,0,3,72,100,21,0,2,7,10,3,100,100,100,33689,10,3,9,10,10,88,100,100,100,9,3,10,10,10,92,100,100,100,7,9,10,10,10,100,100,100,100,33689,22,0,1,4,7,26,81,99,100,22,0,1,3,6,29,73,100,100,13,1,8,10,10,65,100,100,100
"East Midlands","E07000034","     Chesterfield",77267,11,2,5,9,10,78,99,100,100,9,5,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,13,1,8,10,10,62,100,100,100,10,3,10,10,10,92,100,100,100,8,9,10,10,10,100,100,100,100,34,0,0,1,5,2,37,85,100,48,0,0,0,1,0,8,33,90,23,0,2,10,10,7,99,100,100,6737,9,2,10,10,10,94,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5130,14,1,3,8,10,54,100,100,100,11,1,6,10,10,89,100,100,100,9,4,10,10,10,100,100,100,100,4887,19,0,2,6,10,27,95,100,100,15,1,4,7,10,48,100,100,100,11,3,10,10,10,99,100,100,100,47918,11,2,9,10,10,83,100,100,100,10,3,10,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,47918,34,0,0,1,2,2,32,90,100,24,0,1,1,1,7,82,100,100,16,0,1,7,10,33,100,100,100,47918,8,5,10,10,10,97,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,47918,21,0,1,3,6,13,91,100,100,19,0,1,2,4,31,91,100,100,13,1,5,10,10,76,100,100,100
"East Midlands","E07000035","     Derbyshire Dales",52096,36,0,1,2,3,35,58,67,75,16,1,3,6,9,56,85,100,100,11,2,9,9,9,86,100,100,100,17,1,4,8,9,48,92,98,99,15,1,3,7,9,66,90,99,100,10,3,10,10,10,91,100,100,100,59,0,0,0,1,0,1,20,52,88,0,0,0,0,0,0,0,3,35,0,0,3,10,0,14,97,100,4251,9,2,7,9,10,88,98,100,100,9,3,7,10,10,94,100,100,100,7,8,10,10,10,100,100,100,100,3912,25,0,1,3,6,19,74,96,98,24,0,1,2,4,33,68,96,100,13,1,8,10,10,65,100,100,100,3157,25,0,1,2,5,18,73,95,98,24,0,1,1,3,31,67,95,100,13,1,7,10,10,64,100,100,100,30797,14,1,4,8,9,67,96,99,100,13,1,3,6,9,72,97,100,100,9,3,10,10,10,96,100,100,100,30797,75,0,0,0,0,0,0,2,18,82,0,0,0,0,0,0,0,4,34,0,0,2,8,0,26,98,100,30797,16,2,6,9,10,62,93,99,99,15,2,4,8,10,66,89,98,100,9,5,10,10,10,92,100,100,100,30797,23,1,1,3,5,32,78,96,99,26,0,1,1,2,36,61,87,97,13,1,4,10,10,62,100,100,100
"East Midlands","E07000036","     Erewash",83679,9,2,5,8,10,87,99,100,100,8,6,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,12,2,9,10,10,71,100,100,100,10,4,10,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,39,0,0,3,8,0,15,78,97,42,0,0,1,4,0,3,70,100,24,0,3,10,10,0,91,100,100,7855,9,2,10,10,10,96,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,5956,17,0,3,9,10,29,99,100,100,14,1,5,10,10,68,100,100,100,10,3,10,10,10,100,100,100,100,5196,20,0,2,7,10,28,91,100,100,16,1,4,9,10,55,99,100,100,12,2,10,10,10,83,100,100,100,50747,11,2,9,10,10,84,100,100,100,9,3,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,50747,56,0,0,0,1,0,0,11,71,59,0,0,0,1,0,0,3,58,32,0,0,4,8,0,21,100,100,50747,8,5,10,10,10,96,100,100,100,8,8,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,50747,19,0,2,5,9,26,95,100,100,17,1,2,4,8,52,92,100,100,12,1,7,10,10,83,100,100,100
"East Midlands","E07000037","     High Peak",68232,13,1,4,8,9,70,94,98,99,9,4,8,9,10,95,99,100,100,8,7,9,9,9,99,100,100,100,12,2,5,10,10,76,98,100,100,11,3,6,9,10,87,100,100,100,8,5,10,10,10,99,100,100,100,51,0,0,0,2,0,0,26,90,61,0,0,0,1,0,0,8,54,31,0,1,6,10,0,47,100,100,6087,9,2,9,10,10,90,99,100,100,8,5,9,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,4951,17,0,2,4,8,36,96,99,99,14,1,2,4,7,65,98,100,100,10,2,8,10,10,96,100,100,100,4370,23,0,1,2,5,18,79,96,99,18,0,1,2,4,45,88,100,100,12,1,4,10,10,80,100,100,100,39831,11,2,7,10,10,87,98,99,100,10,2,6,9,10,90,100,100,100,8,5,10,10,10,100,100,100,100,39831,57,0,0,0,1,0,1,9,70,61,0,0,0,1,0,0,20,53,31,0,0,4,9,0,46,99,100,39831,10,4,9,10,10,88,98,99,99,10,6,9,10,10,90,100,100,100,8,8,10,10,10,99,100,100,100,39831,21,1,1,3,6,33,83,98,99,23,0,1,2,4,44,65,93,96,13,1,4,10,10,64,99,100,100
"East Midlands","E07000038","     North East Derbyshire",73389,17,1,2,5,8,56,87,95,99,11,2,10,10,10,87,100,100,100,8,9,9,9,9,100,100,100,100,14,1,6,10,10,53,98,100,100,13,1,8,10,10,68,100,100,100,9,6,10,10,10,100,100,100,100,38,0,0,1,4,0,15,78,99,44,0,0,0,2,0,16,45,91,21,0,3,9,10,17,94,100,100,6179,9,2,9,10,10,93,100,100,100,9,3,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,5063,18,0,2,7,10,26,99,100,100,17,0,3,8,10,36,100,100,100,11,2,10,10,10,98,100,100,100,4331,20,0,1,5,9,25,95,100,100,18,0,2,6,10,33,97,100,100,12,1,10,10,10,83,100,100,100,43908,11,1,8,10,10,77,100,100,100,11,2,10,10,10,88,100,100,100,8,9,10,10,10,100,100,100,100,43908,46,0,0,1,2,2,4,46,94,42,0,0,1,2,3,14,64,99,22,0,2,7,10,5,100,100,100,43908,10,3,10,10,10,87,100,100,100,10,4,10,10,10,90,100,100,100,8,10,10,10,10,100,100,100,100,43908,25,0,1,3,6,10,69,99,100,26,0,1,3,6,12,70,100,100,15,1,7,10,10,59,100,100,100
"East Midlands","E07000039","     South Derbyshire",73313,16,1,3,6,7,59,87,96,99,10,3,9,10,10,89,100,100,100,8,8,9,9,9,99,100,100,100,16,1,3,8,10,46,95,100,100,13,1,4,10,10,68,100,100,100,9,3,10,10,10,100,100,100,100,39,0,0,2,3,0,19,78,97,40,0,0,1,2,0,12,78,98,21,0,2,9,10,4,100,100,100,7269,11,2,8,10,10,81,100,100,100,9,4,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,5810,19,0,3,6,9,32,90,98,99,18,1,3,8,10,39,86,100,100,12,2,10,10,10,81,100,100,100,4740,23,0,2,5,8,13,88,99,100,20,0,2,7,9,27,83,100,100,13,1,10,10,10,77,100,100,100,41403,13,1,6,9,10,69,99,99,99,11,2,7,10,10,81,100,100,100,8,6,10,10,10,99,100,100,100,41403,53,0,0,0,1,0,6,29,70,43,0,0,1,1,0,7,60,96,25,0,1,3,9,1,94,100,100,41403,10,3,9,10,10,87,98,100,100,10,5,9,10,10,84,99,100,100,8,9,10,10,10,100,100,100,100,41403,28,0,1,3,4,11,61,94,98,27,0,1,2,3,34,55,83,100,16,1,4,10,10,52,100,100,100
"East Midlands","E10000018","Leicestershire",496555,15,1,4,6,8,69,89,93,97,10,4,9,10,10,89,99,100,100,8,8,9,9,9,99,100,100,100,15,1,6,9,10,53,96,98,99,12,3,8,10,10,76,98,100,100,9,6,10,10,10,98,100,100,100,37,0,1,3,6,5,39,77,92,31,0,1,3,5,14,63,84,89,17,1,6,10,10,44,97,100,100,46027,11,1,8,10,10,84,98,99,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,36850,20,0,2,6,9,30,89,97,98,15,1,4,8,9,66,95,99,100,11,3,10,10,10,93,100,100,100,34146,26,0,2,4,8,15,76,95,98,19,1,3,6,8,47,86,98,100,13,2,10,10,10,79,100,100,100,262671,13,1,6,9,10,72,98,99,100,11,2,7,9,10,89,99,100,100,8,6,10,10,10,99,100,100,100,262671,48,0,0,1,2,2,16,47,77,54,0,0,1,2,1,19,39,57,25,0,2,5,10,6,79,100,100,262671,11,3,9,10,10,86,97,99,99,10,5,9,10,10,90,98,100,100,8,9,10,10,10,99,100,100,100,262671,24,0,1,3,6,21,76,96,98,13,0,1,3,4,36,76,96,100,13,1,6,10,10,66,100,100,100
"East Midlands","E07000129","     Blaby",70007,9,2,5,8,9,89,100,100,100,8,6,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,15,1,6,9,10,47,98,100,100,12,2,9,10,10,77,100,100,100,9,7,10,10,10,100,100,100,100,26,0,2,6,9,12,65,99,100,19,0,3,7,9,31,91,100,100,13,1,9,10,10,73,100,100,100,6942,10,1,8,10,10,82,100,100,100,9,4,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,5399,21,0,2,6,9,20,87,100,100,16,1,6,10,10,50,100,100,100,11,3,10,10,10,100,100,100,100,4563,30,0,1,4,8,8,53,90,100,21,0,3,7,10,23,87,100,100,14,1,10,10,10,66,100,100,100,37249,12,1,7,10,10,70,99,100,100,10,2,10,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,37249,37,0,0,1,2,1,24,84,94,33,0,1,3,4,7,43,87,93,19,0,3,7,10,17,100,100,100,37249,9,3,9,10,10,91,100,100,100,8,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,37249,27,0,1,4,7,8,60,98,100,21,0,2,5,7,21,86,100,100,14,1,8,10,10,54,100,100,100
"East Midlands","E07000130","     Charnwood",133069,12,1,4,7,9,76,96,98,99,9,5,10,10,10,96,100,100,100,8,9,9,9,9,100,100,100,100,13,1,8,10,10,57,99,100,100,11,4,9,10,10,81,100,100,100,9,8,10,10,10,100,100,100,100,29,0,1,3,7,8,56,96,100,24,0,1,3,4,23,71,99,100,15,1,5,10,10,58,100,100,100,11282,10,2,9,10,10,87,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,8783,18,0,3,7,10,36,95,100,100,14,1,5,9,10,74,99,100,100,10,3,10,10,10,96,100,100,100,10334,22,0,2,5,9,20,90,100,100,16,1,3,7,10,63,97,100,100,12,2,10,10,10,91,100,100,100,67541,10,2,9,10,10,83,100,100,100,9,3,9,10,10,94,99,100,100,8,8,10,10,10,100,100,100,100,67541,50,0,0,0,2,0,5,37,77,56,0,0,1,2,0,15,32,52,24,0,2,5,10,5,85,100,100,67541,10,3,10,10,10,92,100,100,100,9,5,10,10,10,96,99,100,100,7,10,10,10,10,100,100,100,100,67541,22,0,1,4,7,19,85,100,100,21,0,1,3,5,28,79,100,100,14,1,5,10,10,67,100,100,100
"East Midlands","E07000131","     Harborough",64491,24,1,2,4,5,52,74,80,88,13,3,6,9,10,75,97,100,100,9,6,9,9,9,95,100,100,100,20,1,4,8,9,49,88,91,94,14,2,5,9,10,65,93,100,100,10,4,10,10,10,92,100,100,100,49,0,0,1,4,2,5,56,86,48,0,0,1,3,2,23,44,64,21,0,5,10,10,18,99,100,100,6498,13,1,6,9,9,77,92,96,99,10,3,7,10,10,90,100,100,100,8,7,10,10,10,100,100,100,100,5485,26,0,2,4,8,35,82,90,91,17,1,2,5,8,62,88,98,100,11,2,10,10,10,85,100,100,100,4095,33,0,1,2,6,11,60,84,91,24,0,1,3,5,33,62,95,99,14,1,9,10,10,60,100,100,100,34691,16,1,4,8,9,61,91,95,97,12,2,4,8,10,80,100,100,100,9,5,10,10,10,99,100,100,100,34691,43,0,0,1,2,12,39,59,83,59,0,0,0,1,0,6,15,50,25,0,2,6,10,4,95,100,100,34691,17,3,8,9,9,74,88,91,94,12,4,8,10,10,78,95,100,100,8,8,10,10,10,97,100,100,100,34691,30,0,1,2,5,28,67,89,90,25,0,1,2,3,39,57,96,100,13,1,5,10,10,58,100,100,100
