"Region","LA_Code","LA_Name","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"East","E07000072","     Epping Forest",10,2,8,10,10,82,96,98,99,9,5,9,10,10,89,99,100,100,8,9,10,10,10,100,100,100,100,13,1,7,10,10,64,96,99,100,11,3,8,10,10,85,99,100,100,9,7,10,10,10,99,100,100,100,40,0,0,3,6,0,13,76,97,38,0,0,1,5,0,22,73,100,21,0,5,10,10,5,100,100,100,12,1,8,10,10,79,98,100,100,10,3,9,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,21,0,3,8,9,26,84,95,98,17,1,5,9,10,64,90,93,100,11,3,10,10,10,87,100,100,100,27,0,2,7,9,16,67,94,97,22,1,5,8,9,40,79,92,99,14,2,10,10,10,67,100,100,100,12,2,8,10,10,79,97,97,100,10,3,8,10,10,90,99,99,100,8,7,10,10,10,100,100,100,100,39,0,0,2,6,1,20,74,97,29,0,1,2,6,11,51,95,100,17,0,4,10,10,20,100,100,100,11,2,9,10,10,81,97,99,100,10,4,9,10,10,90,99,100,100,8,9,10,10,10,100,100,100,100,19,0,3,8,9,42,92,97,98,17,1,3,7,9,56,90,92,100,11,2,10,10,10,86,100,100,100
"East","E07000073","     Harlow",9,2,9,10,10,87,100,100,100,9,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,10,2,9,10,10,80,100,100,100,10,4,10,10,10,87,100,100,100,8,10,10,10,10,100,100,100,100,21,0,1,3,4,26,85,100,100,15,0,2,2,2,43,100,100,100,10,2,3,10,10,100,100,100,100,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,5,9,10,65,100,100,100,11,2,6,8,10,86,100,100,100,9,5,10,10,10,100,100,100,100,18,0,3,7,10,22,99,100,100,15,1,3,5,10,57,100,100,100,11,3,10,10,10,100,100,100,100,10,2,8,10,10,90,100,100,100,8,3,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,24,0,1,2,3,10,87,100,100,16,0,2,3,4,34,100,100,100,12,1,4,10,10,89,100,100,100,9,3,10,10,10,92,100,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,19,0,2,6,10,12,99,100,100,18,0,1,3,7,25,100,100,100,13,1,10,10,10,85,100,100,100
"East","E07000074","     Maldon",14,1,6,9,10,64,95,99,99,12,2,6,9,10,79,94,99,100,9,6,10,10,10,97,100,100,100,20,1,3,6,8,30,83,99,100,17,1,3,6,8,53,85,100,100,11,3,9,9,10,84,100,100,100,57,0,0,0,1,0,3,33,60,69,0,0,0,1,0,7,23,53,27,0,2,7,10,7,64,99,100,13,1,6,9,10,64,97,99,100,11,2,5,8,9,86,99,100,100,8,6,10,10,10,99,100,100,100,24,0,1,3,6,20,76,96,99,23,0,1,1,4,37,73,92,99,13,1,7,10,10,73,100,100,100,24,0,1,3,6,21,75,96,99,23,0,1,1,4,36,73,92,99,13,1,7,10,10,72,100,100,100,15,1,4,8,10,49,95,95,100,12,1,3,7,8,77,98,98,100,9,3,9,9,9,99,100,100,100,79,0,0,0,0,0,0,0,2,40,0,0,1,1,29,45,58,69,36,0,0,3,7,0,12,94,100,12,2,7,9,10,77,96,99,99,11,3,7,9,10,80,99,100,100,8,7,10,10,10,99,100,100,100,33,0,1,1,3,10,49,77,96,38,0,1,1,2,27,49,58,69,17,1,3,9,10,51,96,100,100
"East","E07000075","     Rochford",8,3,10,10,10,92,100,100,100,8,6,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,17,1,6,10,10,40,94,100,100,14,2,8,10,10,59,99,100,100,10,5,10,10,10,95,100,100,100,35,0,0,3,5,0,25,95,100,41,0,0,1,3,0,11,65,96,23,0,3,9,10,2,100,100,100,10,2,9,10,10,92,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,17,0,4,9,10,38,99,100,100,14,1,6,10,10,74,100,100,100,10,3,10,10,10,99,100,100,100,18,0,3,8,10,27,99,100,100,15,1,4,9,10,56,99,100,100,11,2,10,10,10,94,100,100,100,10,1,9,10,10,89,100,100,100,9,2,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,39,0,0,1,2,0,16,76,98,35,0,0,1,1,0,26,90,100,20,0,2,3,7,7,100,100,100,8,4,10,10,10,94,100,100,100,8,5,9,9,9,98,100,100,100,7,9,9,9,9,100,100,100,100,18,0,2,7,9,39,95,100,100,17,1,2,7,9,52,93,100,100,12,1,9,10,10,81,100,100,100
"East","E07000076","     Tendring",10,2,8,10,10,85,99,100,100,9,4,8,10,10,90,100,100,100,8,8,10,10,10,100,100,100,100,13,1,6,9,10,64,98,100,100,12,3,6,8,9,78,99,100,100,8,6,10,10,10,99,100,100,100,54,0,0,0,1,0,3,20,70,87,0,0,0,0,0,2,6,15,28,0,1,3,6,2,63,100,100,11,2,8,10,10,87,100,100,100,9,4,7,9,10,96,100,100,100,8,8,10,10,10,100,100,100,100,19,0,2,3,6,38,92,99,100,16,1,2,2,4,63,91,100,100,11,2,7,10,10,92,100,100,100,21,0,2,3,5,36,83,98,100,19,1,2,2,3,59,83,93,97,12,2,5,10,10,83,100,100,100,10,2,7,10,10,89,100,100,100,9,3,7,9,10,95,100,100,100,8,7,10,10,10,100,100,100,100,64,0,0,0,0,0,0,6,34,42,0,0,1,1,20,44,57,74,30,0,0,1,2,0,30,100,100,9,4,9,10,10,91,99,100,100,9,6,9,10,10,94,100,100,100,7,9,10,10,10,100,100,100,100,22,0,1,1,3,28,79,98,100,24,0,1,1,2,42,75,85,93,13,1,2,6,10,74,100,100,100
"East","E07000077","     Uttlesford",16,1,3,7,9,48,96,98,100,13,1,3,8,10,69,99,100,100,9,4,10,10,10,99,100,100,100,18,1,4,8,10,44,89,97,99,17,2,4,8,10,50,87,100,100,10,5,10,10,10,92,100,100,100,51,0,0,1,2,2,17,47,63,58,0,0,0,1,2,7,36,57,23,0,3,9,10,7,85,100,100,12,1,5,9,10,76,97,99,100,10,2,5,10,10,84,100,100,100,8,6,10,10,10,100,100,100,100,26,0,1,4,7,17,65,94,99,23,0,2,3,5,38,67,96,100,12,2,10,10,10,77,100,100,100,27,0,1,3,7,15,62,93,99,25,0,1,3,4,30,62,96,100,13,1,9,10,10,74,100,100,100,16,1,4,8,9,59,92,92,100,13,1,3,7,10,70,95,95,100,9,4,10,10,10,96,100,100,100,49,0,0,0,1,1,20,41,74,34,0,0,1,2,19,42,68,98,21,0,2,6,10,15,94,100,100,14,1,6,9,10,70,94,98,100,13,2,5,8,10,70,97,100,100,8,6,10,10,10,98,100,100,100,24,0,1,2,4,23,76,94,99,25,0,1,1,2,32,68,93,100,13,1,5,10,10,66,100,100,100
"East","E10000015","Hertfordshire",9,2,9,10,10,86,99,100,100,8,6,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,13,1,8,10,10,64,97,100,100,11,4,9,10,10,87,99,100,100,9,8,10,10,10,99,100,100,100,27,0,1,4,8,15,67,93,98,25,1,2,3,6,36,70,88,97,14,1,8,10,10,60,100,100,100,9,2,9,10,10,92,99,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,17,1,4,9,10,42,96,99,100,13,2,6,9,10,76,98,100,100,10,4,10,10,10,97,100,100,100,17,1,4,9,10,42,96,99,100,13,2,7,9,10,77,98,100,100,10,4,10,10,10,97,100,100,100,11,2,8,10,10,79,99,99,100,9,3,9,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,33,0,0,1,4,5,42,85,97,22,0,1,2,5,29,79,97,100,16,0,4,9,10,37,100,100,100,9,3,9,10,10,90,99,100,100,9,6,9,10,10,95,100,100,100,7,9,10,10,10,100,100,100,100,18,0,2,7,9,37,94,99,100,15,1,3,6,8,65,96,99,100,11,2,10,10,10,93,100,100,100
"East","E07000095","     Broxbourne",7,3,10,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,11,1,8,10,10,76,100,100,100,10,4,10,10,10,91,100,100,100,8,9,10,10,10,100,100,100,100,24,0,1,2,7,12,73,100,100,21,0,1,2,3,37,77,100,100,14,1,6,10,10,59,100,100,100,8,3,10,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,4,9,10,50,100,100,100,11,2,7,10,10,89,100,100,100,9,5,10,10,10,100,100,100,100,15,1,4,9,10,49,100,100,100,11,2,8,10,10,89,100,100,100,9,6,10,10,10,100,100,100,100,9,2,9,10,10,94,100,100,100,8,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,42,0,0,1,5,0,1,69,100,19,0,1,3,6,41,77,100,100,21,0,4,10,10,0,100,100,100,9,5,10,10,10,92,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,3,8,10,50,100,100,100,13,1,3,7,10,75,100,100,100,10,2,10,10,10,97,100,100,100
"East","E07000096","     Dacorum",9,3,9,10,10,87,99,100,100,9,6,9,10,10,96,100,100,100,7,9,10,10,10,100,100,100,100,14,1,7,10,10,57,99,100,100,11,3,9,10,10,83,100,100,100,9,8,10,10,10,100,100,100,100,24,0,2,4,8,20,76,96,99,22,1,2,3,6,50,69,89,100,13,2,8,10,10,64,100,100,100,8,3,9,10,10,94,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,17,1,3,8,10,45,95,99,100,13,1,5,8,10,81,98,100,100,10,4,10,10,10,97,100,100,100,17,1,3,8,10,46,94,99,100,13,2,5,8,10,83,98,100,100,10,4,10,10,10,98,100,100,100,11,2,8,10,10,81,99,99,100,9,3,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,31,0,1,1,3,6,60,85,96,24,0,1,1,3,32,68,91,100,14,1,3,10,10,60,100,100,100,9,3,9,10,10,91,99,100,100,9,6,9,10,10,95,100,100,100,7,9,10,10,10,100,100,100,100,18,0,2,5,9,35,97,99,100,16,1,1,4,8,58,96,100,100,11,1,10,10,10,93,100,100,100
"East","E07000097","     East Hertfordshire",12,1,7,9,10,75,97,100,100,10,3,9,10,10,89,100,100,100,8,8,10,10,10,100,100,100,100,16,2,7,9,10,60,86,98,99,13,4,8,9,10,75,92,100,100,9,7,10,10,10,92,100,100,100,41,0,0,2,5,1,30,73,88,43,0,0,1,4,0,14,59,89,20,0,6,10,10,14,97,100,100,9,2,8,10,10,90,98,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,18,1,4,8,9,39,90,97,100,14,2,5,8,10,70,94,100,100,10,4,10,10,10,92,100,100,100,18,1,4,7,9,39,89,97,100,15,2,5,8,9,66,93,100,100,10,4,10,10,10,90,100,100,100,11,2,7,9,10,78,96,96,100,9,3,8,10,10,89,100,100,100,8,7,10,10,10,100,100,100,100,32,0,1,1,3,13,55,82,94,23,0,1,2,3,37,77,90,100,15,1,3,8,10,53,100,100,100,12,2,8,10,10,78,95,99,99,11,4,8,9,10,83,96,100,100,8,8,10,10,10,99,100,100,100,21,0,2,4,8,34,84,96,99,19,1,1,3,5,61,82,93,100,12,1,8,10,10,82,100,100,100
"East","E07000098","     Hertsmere",9,2,9,10,10,91,100,100,100,9,5,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,9,2,10,10,10,90,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,34,0,1,3,7,1,29,93,100,37,0,1,2,8,8,31,60,100,16,1,9,10,10,34,100,100,100,9,2,9,10,10,92,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,15,1,4,9,10,52,99,100,100,12,2,7,10,10,81,100,100,100,9,4,10,10,10,96,100,100,100,15,1,5,9,10,52,99,100,100,12,2,7,10,10,83,100,100,100,9,4,10,10,10,96,100,100,100,12,1,8,10,10,74,99,99,100,9,3,9,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,37,0,0,2,7,0,23,83,100,23,0,1,4,8,21,83,100,100,17,0,6,10,10,12,100,100,100,9,4,10,10,10,97,99,100,100,8,6,9,9,9,99,100,100,100,7,9,9,9,9,100,100,100,100,14,1,4,9,10,56,99,100,100,11,1,4,10,10,90,100,100,100,9,2,10,10,10,100,100,100,100
"East","E07000099","     North Hertfordshire",11,2,8,10,10,79,97,99,100,9,5,9,10,10,93,99,100,100,8,9,10,10,10,100,100,100,100,14,1,6,9,10,62,96,98,99,11,3,8,9,10,85,98,100,100,9,7,10,10,10,98,100,100,100,32,0,1,3,7,11,54,82,96,32,0,1,3,5,23,62,83,83,16,1,7,10,10,50,99,100,100,9,2,8,10,10,89,99,100,100,9,5,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,18,0,3,8,10,38,90,97,99,14,1,5,9,10,70,95,100,100,10,4,10,10,10,93,100,100,100,19,0,3,8,9,36,90,97,99,15,1,5,8,9,72,95,100,100,10,3,10,10,10,92,100,100,100,13,1,6,10,10,66,97,97,100,11,3,8,9,10,90,100,100,100,9,6,10,10,10,99,100,100,100,43,0,0,1,2,0,22,63,88,29,0,0,1,1,12,47,96,100,20,0,1,6,10,5,99,100,100,11,3,9,10,10,81,98,99,99,10,6,9,10,10,89,100,100,100,8,9,10,10,10,99,100,100,100,20,0,2,5,8,38,89,97,99,15,1,2,4,5,69,92,100,100,11,1,9,10,10,92,100,100,100
"East","E07000100","     St Albans",9,2,9,10,10,87,100,100,100,9,6,10,10,10,95,100,100,100,8,10,10,10,10,100,100,100,100,11,2,9,10,10,77,100,100,100,9,5,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,22,0,1,4,9,18,91,100,100,17,0,1,4,10,47,99,100,100,13,1,10,10,10,81,100,100,100,9,3,10,10,10,92,100,100,100,9,7,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,16,1,4,9,10,49,98,100,100,13,2,7,10,10,76,100,100,100,10,4,10,10,10,99,100,100,100,16,1,5,10,10,47,99,100,100,13,2,7,10,10,75,100,100,100,10,5,10,10,10,99,100,100,100,12,2,8,10,10,72,100,100,100,9,4,9,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,33,0,0,1,5,5,38,91,100,18,0,1,2,5,38,92,100,100,15,0,5,10,10,39,100,100,100,9,3,10,10,10,93,100,100,100,8,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,19,0,3,8,10,32,97,100,100,15,1,2,7,10,60,100,100,100,11,2,10,10,10,98,100,100,100
"East","E07000101","     Stevenage",8,3,10,10,10,91,100,100,100,9,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,1,4,9,10,37,93,100,100,13,2,6,10,10,67,100,100,100,9,5,10,10,10,100,100,100,100,17,0,3,5,9,32,98,100,100,13,1,4,5,7,62,100,100,100,10,3,10,10,10,100,100,100,100,9,3,10,10,10,93,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,14,1,5,9,10,55,100,100,100,11,2,7,9,10,94,100,100,100,9,6,10,10,10,100,100,100,100,14,1,6,9,10,59,100,100,100,11,2,8,9,10,94,100,100,100,9,7,10,10,10,100,100,100,100,9,2,9,10,10,93,100,100,100,8,4,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,28,0,1,2,2,3,56,100,100,19,0,1,1,2,27,93,100,100,14,1,3,8,10,63,100,100,100,7,4,10,10,10,99,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,19,0,2,5,10,21,100,100,100,15,1,2,3,6,45,100,100,100,11,2,10,10,10,99,100,100,100
"East","E07000102","     Three Rivers",8,3,9,10,10,92,100,100,100,8,6,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,15,1,7,10,10,47,100,100,100,11,2,10,10,10,95,100,100,100,9,8,10,10,10,100,100,100,100,30,0,1,6,9,0,56,99,100,27,0,2,5,7,1,72,98,100,18,0,8,10,10,16,100,100,100,10,2,9,10,10,89,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,22,0,3,9,10,20,92,100,100,15,1,7,10,10,47,100,100,100,11,3,10,10,10,100,100,100,100,21,0,3,10,10,19,95,100,100,15,1,8,10,10,46,100,100,100,11,4,10,10,10,100,100,100,100,12,1,8,10,10,75,100,100,100,9,2,9,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,33,0,0,2,6,0,34,93,100,23,0,2,4,5,10,75,100,100,16,0,5,10,10,36,100,100,100,9,3,10,10,10,88,100,100,100,8,6,9,9,9,99,100,100,100,7,9,9,9,9,100,100,100,100,20,0,4,9,10,33,91,100,100,16,1,4,8,10,50,98,100,100,12,2,10,10,10,75,100,100,100
"East","E07000103","     Watford",8,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,10,10,10,81,100,100,100,9,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,19,0,3,7,10,26,91,100,100,13,2,3,4,9,73,100,100,100,11,2,9,10,10,95,100,100,100,8,3,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,16,1,5,10,10,45,100,100,100,11,2,10,10,10,84,100,100,100,10,5,10,10,10,100,100,100,100,15,1,5,10,10,50,100,100,100,11,2,10,10,10,89,100,100,100,9,6,10,10,10,100,100,100,100,9,2,10,10,10,90,100,100,100,8,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,25,0,1,2,7,18,63,100,100,16,0,1,2,7,44,99,100,100,14,0,5,10,10,45,100,100,100,7,4,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,7,9,9,9,9,100,100,100,100,18,0,3,9,10,36,99,100,100,13,1,4,9,10,72,100,100,100,11,2,10,10,10,92,100,100,100
"East","E07000104","     Welwyn Hatfield",10,2,9,10,10,80,99,100,100,9,4,10,10,10,94,100,100,100,8,10,10,10,10,100,100,100,100,14,1,8,10,10,54,97,100,100,11,3,9,10,10,83,100,100,100,9,9,10,10,10,99,100,100,100,22,0,2,5,9,30,79,95,99,15,1,3,5,7,67,90,100,100,10,4,10,10,10,91,100,100,100,9,2,9,10,10,92,100,100,100,9,5,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,18,0,3,9,10,28,98,99,100,14,1,4,9,10,71,100,100,100,10,4,10,10,10,99,100,100,100,18,0,4,9,10,26,98,99,100,14,1,5,10,10,73,100,100,100,10,4,10,10,10,99,100,100,100,11,1,8,10,10,82,99,99,100,9,3,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,28,0,1,2,5,6,64,95,99,19,0,1,3,6,26,93,100,100,15,1,5,10,10,46,100,100,100,10,2,9,10,10,89,99,100,100,9,5,9,9,9,98,100,100,100,7,9,9,9,9,100,100,100,100,18,0,3,8,10,36,94,100,100,14,1,3,6,10,67,98,100,100,10,3,10,10,10,98,100,100,100
"East","E10000020","Norfolk",13,2,6,8,9,68,93,98,100,8,4,7,9,10,81,98,100,100,8,7,10,10,10,97,100,100,100,19,1,4,7,9,46,84,95,99,16,2,5,7,9,63,86,99,100,10,5,10,10,10,89,100,100,100,57,0,1,2,3,6,23,39,57,73,0,1,2,2,14,27,34,39,28,1,3,5,7,23,54,92,100,12,2,6,9,9,78,97,99,100,10,4,7,10,10,92,100,100,100,8,8,10,10,10,100,100,100,100,24,0,2,4,7,25,77,93,97,19,1,3,4,6,52,81,96,100,12,2,8,10,10,81,100,100,100,28,0,2,4,6,26,69,88,95,25,1,3,4,5,47,68,84,96,14,2,7,10,10,67,100,100,100,16,1,5,8,9,59,92,92,98,12,2,5,7,9,75,96,96,100,9,5,10,10,10,97,100,100,100,58,0,0,0,1,2,14,35,56,41,0,1,1,2,19,45,60,72,24,0,1,2,3,14,75,99,100,12,3,7,9,9,76,94,98,99,11,5,7,9,10,80,97,100,100,8,7,10,10,10,98,100,100,100,27,0,1,2,3,22,68,90,96,26,0,1,1,2,36,65,84,96,15,1,3,9,10,56,100,100,100
"East","E07000143","     Breckland",16,1,4,7,9,59,86,95,99,13,2,5,8,10,74,96,100,100,9,5,10,10,10,95,100,100,100,23,0,2,5,7,33,76,89,97,18,1,2,4,7,56,83,99,100,11,2,10,10,10,85,100,100,100,71,0,0,0,1,0,0,9,44,94,0,0,0,0,0,0,0,2,32,0,1,4,9,0,47,97,100,13,1,5,8,9,69,96,99,99,10,3,6,9,10,88,100,100,100,8,7,10,10,10,100,100,100,100,29,0,1,2,5,16,67,91,95,21,0,1,2,3,39,79,96,100,12,1,8,10,10,79,100,100,100,35,0,1,2,5,17,57,78,87,28,1,1,2,2,35,63,81,94,14,1,7,10,10,63,100,100,100,21,1,3,6,8,49,84,84,93,14,1,2,5,8,70,93,93,100,9,3,10,10,10,96,100,100,100,75,0,0,0,0,0,0,5,28,55,0,0,0,1,16,28,42,51,32,0,0,2,4,0,35,100,100,15,2,6,8,9,70,91,96,98,12,4,6,8,9,74,95,100,100,8,7,10,10,10,98,100,100,100,27,0,1,2,4,31,77,88,90,22,1,1,1,1,53,70,88,100,12,1,4,9,10,77,100,100,100
"East","E07000144","     Broadland",12,2,6,9,10,74,96,100,100,10,4,8,10,10,87,100,100,100,8,8,10,10,10,100,100,100,100,18,1,3,8,9,40,90,98,99,15,1,6,8,9,61,95,99,100,10,5,10,10,10,94,100,100,100,34,0,1,3,5,6,44,81,92,35,0,2,4,5,20,50,72,83,18,1,6,7,7,36,95,100,100,12,1,6,9,10,75,97,100,100,10,3,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,23,0,1,5,8,22,74,95,100,19,1,3,7,8,48,85,99,100,12,2,9,10,10,82,100,100,100,26,0,2,5,8,20,65,92,98,25,1,4,6,8,43,70,84,95,14,2,9,10,10,64,99,100,100,16,1,5,9,10,57,94,94,99,12,2,6,8,10,79,99,99,100,9,6,10,10,10,98,100,100,100,68,0,0,0,0,0,0,7,31,42,0,1,2,2,0,31,60,79,26,0,1,2,3,0,84,100,100,13,2,7,9,10,77,94,99,100,11,4,7,9,10,83,98,100,100,8,8,10,10,10,98,100,100,100,32,0,0,1,3,4,46,91,97,35,0,0,1,1,5,46,74,96,19,0,3,10,10,19,99,100,100
"East","E07000145","     Great Yarmouth",8,3,9,10,10,88,99,100,100,8,6,10,10,10,95,100,100,100,7,10,10,10,10,100,100,100,100,15,2,7,9,10,65,86,96,99,15,4,8,9,10,68,83,96,100,9,7,10,10,10,87,100,100,100,72,0,0,0,1,0,0,0,25,119,0,0,0,0,0,0,0,0,43,0,0,3,7,0,0,77,100,9,2,9,10,10,89,99,100,100,9,5,9,10,10,97,100,100,100,7,9,10,10,10,100,100,100,100,18,0,2,5,8,37,96,99,99,14,1,3,5,7,70,98,100,100,10,2,9,10,10,98,100,100,100,24,0,1,2,4,31,79,90,99,23,1,1,2,3,53,79,86,95,14,1,4,10,10,74,100,100,100,12,2,8,9,10,74,98,98,100,10,3,8,9,10,81,100,100,100,8,7,10,10,10,100,100,100,100,39,0,0,1,1,3,34,72,86,20,0,1,2,2,47,83,92,99,18,0,2,2,3,38,91,100,100,7,5,9,10,10,94,99,99,100,8,7,9,9,9,97,100,100,100,7,9,9,9,9,100,100,100,100,20,0,1,2,3,46,85,94,99,21,1,1,2,2,57,81,88,95,12,1,3,6,10,77,100,100,100
