"Region","LA_Code","LA_Name","Empl_pop","X100EmpPTt","X100EmpPT15pct","X100EmpPT30pct","X100EmpPT45pct","X100EmpPT60pct","X100EmpPT15n","X100EmpPT30n","X100EmpPT45n","X100EmpPT60n","X100EmpCyct","X100EmpCyc15pct","X100EmpCyc30pct","X100EmpCyc45pct","X100EmpCyc60pct","X100EmpCyc15n","X100EmpCyc30n","X100EmpCyc45n","X100EmpCyc60n","X100EmpCart","X100EmpCar15pct","X100EmpCar30pct","X100EmpCar45pct","X100EmpCar60pct","X100EmpCar15n","X100EmpCar30n","X100EmpCar45n","X100EmpCar60n","X500EmpPTt","X500EmpPT15pct","X500EmpPT30pct","X500EmpPT45pct","X500EmpPT60pct","X500EmpPT15n","X500EmpPT30n","X500EmpPT45n","X500EmpPT60n","X500EmpCyct","X500EmpCyc15pct","X500EmpCyc30pct","X500EmpCyc45pct","X500EmpCyc60pct","X500EmpCyc15n","X500EmpCyc30n","X500EmpCyc45n","X500EmpCyc60n","X500EmpCart","X500EmpCar15pct","X500EmpCar30pct","X500EmpCar45pct","X500EmpCar60pct","X500EmpCar15n","X500EmpCar30n","X500EmpCar45n","X500EmpCar60n","X5000EmpPTt","X5000EmpPT15pct","X5000EmpPT30pct","X5000EmpPT45pct","X5000EmpPT60pct","X5000EmpPT15n","X5000EmpPT30n","X5000EmpPT45n","X5000EmpPT60n","X5000EmpCyct","X5000EmpCyc15pct","X5000EmpCyc30pct","X5000EmpCyc45pct","X5000EmpCyc60pct","X5000EmpCyc15n","X5000EmpCyc30n","X5000EmpCyc45n","X5000EmpCyc60n","X5000EmpCart","X5000EmpCar15pct","X5000EmpCar30pct","X5000EmpCar45pct","X5000EmpCar60pct","X5000EmpCar15n","X5000EmpCar30n","X5000EmpCar45n","X5000EmpCar60n","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"Yorkshire and The Humber","E08000035","     Leeds",572713,8,93,100,100,100,3,10,10,10,8,99,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,11,2,9,10,10,80,100,100,100,9,95,100,100,100,6,10,10,10,8,100,100,100,100,9,10,10,10,26,0,2,5,9,16,64,96,100,24,25,76,94,98,0,3,6,9,15,59,100,100,100,2,9,10,10,8,3,10,10,10,96,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,4,9,10,37,99,100,100,13,1,8,10,10,78,99,100,100,10,5,10,10,10,99,100,100,100,17,1,5,9,10,43,99,100,100,13,2,8,10,10,79,99,100,100,10,6,10,10,10,99,100,100,100,9,3,10,10,10,91,100,100,100,9,6,10,10,10,97,98,98,98,7,10,10,10,10,98,98,98,98,32,0,0,2,3,6,37,91,100,27,0,1,2,3,16,57,92,97,16,1,4,10,10,38,98,98,98,8,4,10,10,10,96,100,100,100,8,8,10,10,10,95,98,98,98,7,10,10,10,10,98,98,98,98,18,0,2,7,10,32,92,100,100,15,1,4,8,10,56,94,98,98,11,2,10,10,10,88,98,98,98
"Yorkshire and The Humber","E08000036","     Wakefield",244908,9,89,100,100,100,2,10,10,10,9,99,100,100,100,5,10,10,10,8,100,100,100,100,10,10,10,10,12,1,8,10,10,68,100,100,100,11,86,100,100,100,3,9,10,10,9,100,100,100,100,8,10,10,10,29,0,1,4,7,9,56,90,100,25,30,77,87,95,0,2,4,7,14,64,100,100,100,2,9,10,10,9,3,10,10,10,94,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,0,3,8,10,42,98,100,100,13,1,5,9,10,71,100,100,100,10,3,10,10,10,99,100,100,100,19,0,2,6,10,30,96,100,100,15,1,3,7,10,58,98,100,100,10,2,10,10,10,96,100,100,100,11,2,9,10,10,80,100,100,100,10,3,9,10,10,96,99,99,99,8,9,10,10,10,99,100,100,100,32,0,0,1,3,5,44,89,100,28,0,1,1,2,14,62,88,99,16,0,3,9,10,44,100,100,100,9,4,10,10,10,94,100,100,100,8,7,10,10,10,96,99,99,99,7,10,10,10,10,100,100,100,100,20,0,2,4,8,28,92,100,100,18,0,2,4,7,47,92,99,99,12,1,9,10,10,87,100,100,100
"East Midlands","E06000015","Derby",181664,8,94,100,100,100,4,10,10,10,8,100,100,100,100,8,10,10,10,7,100,100,100,100,10,10,10,10,12,2,8,10,10,68,100,100,100,10,95,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,20,0,2,4,7,27,90,100,100,16,47,100,100,100,1,3,4,4,12,85,100,100,100,2,6,10,10,8,3,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,0,3,9,10,38,100,100,100,12,1,8,10,10,82,100,100,100,9,4,10,10,10,100,100,100,100,18,0,4,9,10,33,97,100,100,13,1,8,10,10,72,100,100,100,10,4,10,10,10,100,100,100,100,10,3,9,10,10,89,100,100,100,9,6,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,32,0,0,1,1,6,40,93,100,24,0,1,1,1,13,67,99,99,16,0,1,3,6,47,99,99,99,7,5,10,10,10,97,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,24,0,1,3,8,15,80,100,100,20,0,1,2,3,30,92,99,99,14,1,6,10,10,56,99,99,99
"East Midlands","E06000016","Leicester",250021,6,98,100,100,100,5,10,10,10,7,100,100,100,100,9,10,10,10,7,100,100,100,100,10,10,10,10,10,2,10,10,10,83,100,100,100,9,99,100,100,100,7,10,10,10,8,100,100,100,100,10,10,10,10,19,0,4,8,10,26,96,100,100,14,68,100,100,100,2,7,10,10,11,99,100,100,100,3,10,10,10,7,4,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,5,10,10,50,100,100,100,11,2,10,10,10,96,100,100,100,9,7,10,10,10,100,100,100,100,21,0,3,7,10,17,94,100,100,14,1,7,10,10,62,100,100,100,11,4,10,10,10,100,100,100,100,8,4,10,10,10,95,100,100,100,8,8,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,23,0,1,2,4,12,88,100,100,16,1,2,3,3,48,99,99,99,11,1,3,5,10,94,99,99,99,7,5,10,10,10,98,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,19,0,2,5,9,26,93,100,100,14,1,4,7,8,59,99,99,99,11,3,8,10,10,96,99,99,99
"East Midlands","E06000018","Nottingham",241932,8,94,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,7,100,100,100,100,10,10,10,10,10,2,9,10,10,84,100,100,100,9,100,100,100,100,7,10,10,10,8,100,100,100,100,10,10,10,10,22,0,3,7,10,29,81,99,100,16,57,99,100,100,2,7,9,9,12,80,100,100,100,3,9,10,10,8,3,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,16,1,5,9,10,47,99,100,100,12,2,10,10,10,91,100,100,100,9,7,10,10,10,100,100,100,100,17,0,5,9,10,33,98,100,100,12,2,10,10,10,85,100,100,100,9,6,10,10,10,100,100,100,100,8,3,10,10,10,92,100,100,100,8,8,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,34,0,0,1,1,4,46,81,94,24,0,1,1,1,16,80,91,97,15,1,1,3,8,50,98,98,98,6,6,10,10,10,99,100,100,100,8,10,10,10,10,97,97,97,97,7,10,10,10,10,98,98,98,98,21,0,2,7,9,26,84,100,100,16,1,5,9,10,58,94,97,97,12,3,10,10,10,83,98,98,98
"East Midlands","E06000017","Rutland",27459,23,35,69,93,97,0,2,6,9,19,40,87,100,100,0,2,5,8,11,81,100,100,100,2,10,10,10,17,1,3,7,9,52,90,94,99,14,60,97,100,100,2,3,6,10,10,94,100,100,100,3,10,10,10,66,0,0,0,1,0,0,8,43,81,0,1,3,16,0,0,0,0,28,1,60,100,100,0,2,10,10,14,1,5,9,10,76,94,97,98,11,2,4,9,10,82,100,100,100,8,5,10,10,10,100,100,100,100,29,0,1,2,5,21,78,93,97,23,1,1,1,3,56,79,95,100,12,1,7,10,10,79,100,100,100,33,0,1,2,5,21,47,92,97,30,0,1,1,2,31,47,60,100,15,1,6,10,10,46,100,100,100,14,1,4,8,9,61,94,98,99,12,1,3,7,10,69,98,101,101,9,3,10,10,10,98,101,101,101,53,0,0,0,1,3,11,30,75,69,0,0,0,0,0,10,17,28,26,0,1,4,9,8,83,101,101,15,1,6,9,10,60,93,98,100,14,2,5,8,10,60,95,101,101,9,5,10,10,10,95,101,101,101,22,0,1,3,4,34,87,95,98,22,0,1,1,2,45,71,98,101,12,1,4,10,10,77,101,101,101
"East Midlands","E10000007","Derbyshire",577403,10,80,98,100,100,2,8,10,10,8,91,99,100,100,4,9,10,10,8,99,100,100,100,9,10,10,10,13,1,6,10,10,64,98,100,100,12,80,99,100,100,3,8,10,10,9,99,100,100,100,7,10,10,10,43,0,0,1,4,1,13,60,92,44,4,23,60,84,0,0,1,3,21,19,90,100,100,0,4,9,10,9,2,9,10,10,92,100,100,100,9,4,10,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,18,0,2,7,9,36,95,99,100,16,1,3,8,9,59,94,100,100,10,3,10,10,10,93,100,100,100,21,0,2,5,9,23,89,99,100,18,1,2,6,9,45,90,100,100,11,2,9,10,10,87,100,100,100,11,2,8,10,10,80,99,100,100,10,3,8,10,10,90,99,99,99,8,8,10,10,10,99,99,99,99,53,0,0,0,1,0,6,30,73,51,0,0,0,1,1,15,40,69,24,0,1,5,9,10,80,99,99,9,3,9,10,10,89,99,100,100,10,5,9,10,10,90,98,99,99,7,9,10,10,10,99,99,99,99,21,0,1,3,6,26,84,98,100,21,0,1,3,5,38,77,95,99,13,1,7,10,10,74,99,99,99
"East Midlands","E07000032","     Amber Valley",91981,10,83,100,100,100,2,9,10,10,9,95,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,12,1,8,10,10,69,100,100,100,11,82,100,100,100,3,9,10,10,9,100,100,100,100,9,10,10,10,46,0,0,1,4,0,3,45,95,52,0,1,18,88,0,0,0,2,24,0,98,100,100,0,3,10,10,9,3,10,10,10,95,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,3,8,10,41,95,100,100,14,1,3,9,10,69,97,100,100,10,3,10,10,10,96,100,100,100,18,0,2,7,10,37,94,100,100,15,1,3,7,10,66,96,100,100,10,2,10,10,10,96,100,100,100,11,2,8,10,10,82,100,100,100,10,2,8,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,58,0,0,0,1,0,0,5,62,63,0,0,0,0,0,0,4,37,29,0,1,4,7,0,55,100,100,9,3,10,10,10,88,100,100,100,9,5,10,10,10,91,100,100,100,7,10,10,10,10,100,100,100,100,16,0,2,6,9,47,98,100,100,15,1,2,4,8,54,96,100,100,10,2,10,10,10,94,100,100,100
"East Midlands","E07000033","     Bolsover",57446,10,79,99,100,100,1,8,10,10,9,99,100,100,100,2,10,10,10,8,100,100,100,100,9,10,10,10,12,1,6,10,10,68,100,100,100,13,74,100,100,100,2,6,10,10,9,100,100,100,100,6,10,10,10,42,0,0,1,3,0,10,61,98,33,7,31,89,100,0,0,1,2,15,44,100,100,100,0,4,10,10,9,2,9,10,10,92,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,17,0,2,6,10,37,99,100,100,15,1,3,8,10,68,97,100,100,10,2,10,10,10,97,100,100,100,26,0,1,4,9,6,74,99,100,25,0,1,6,10,13,76,100,100,13,1,10,10,10,71,100,100,100,10,1,7,10,10,90,100,100,100,9,2,8,10,10,95,99,99,99,7,8,10,10,10,99,99,99,99,47,0,0,0,1,0,6,42,87,42,0,0,1,1,0,3,71,99,20,0,3,7,10,4,99,99,99,9,3,9,10,10,92,100,100,100,9,3,10,10,10,94,99,99,99,7,9,10,10,10,99,99,99,99,21,0,1,4,7,28,82,99,100,22,0,1,3,6,29,72,99,99,12,1,9,10,10,70,99,99,99
"East Midlands","E07000034","     Chesterfield",77267,8,94,100,100,100,2,10,10,10,8,99,100,100,100,6,10,10,10,7,100,100,100,100,10,10,10,10,13,1,8,10,10,62,100,100,100,10,93,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,34,0,0,1,5,5,39,84,100,21,24,89,100,100,0,1,1,2,13,69,100,100,100,1,3,10,10,9,2,10,10,10,93,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,14,1,3,8,10,56,100,100,100,11,1,6,10,10,91,100,100,100,9,4,10,10,10,100,100,100,100,19,0,3,6,10,28,94,100,100,14,1,4,7,10,52,100,100,100,11,3,10,10,10,99,100,100,100,11,2,9,10,10,83,100,100,100,9,4,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,34,0,0,1,2,2,32,90,100,24,0,1,1,1,7,86,100,100,14,1,1,7,10,61,100,100,100,7,4,10,10,10,98,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,21,0,1,2,6,12,91,100,100,19,0,1,2,4,32,91,100,100,12,1,6,10,10,80,100,100,100
"East Midlands","E07000035","     Derbyshire Dales",52096,18,45,87,99,100,1,3,7,9,16,53,91,100,100,1,3,6,9,10,91,100,100,100,2,10,10,10,17,1,3,8,9,47,92,99,99,16,58,90,99,100,1,3,7,9,10,88,100,100,100,3,10,10,10,59,0,0,0,1,0,1,20,52,77,0,0,0,9,0,0,0,0,30,0,46,99,100,0,1,5,10,9,2,8,10,10,91,99,100,100,9,3,7,10,10,94,100,100,100,7,8,10,10,10,100,100,100,100,24,0,1,3,6,18,76,98,99,23,0,1,2,4,33,68,96,100,13,1,8,10,10,65,100,100,100,24,0,1,2,5,17,75,97,99,24,0,1,1,3,31,67,95,100,13,1,7,10,10,65,100,100,100,14,1,4,8,9,67,96,99,100,13,1,3,7,9,71,96,99,99,9,3,10,10,10,96,99,99,99,75,0,0,0,0,0,0,2,18,81,0,0,0,0,0,0,0,4,32,0,0,3,8,0,39,98,99,15,2,6,9,10,63,95,100,100,15,2,4,7,10,66,87,98,99,9,4,10,10,10,93,99,99,99,22,0,1,2,5,33,79,98,100,26,0,1,1,2,36,61,86,97,13,1,4,10,10,63,99,99,99
"East Midlands","E07000036","     Erewash",83679,7,93,100,100,100,3,10,10,10,8,99,100,100,100,7,10,10,10,7,100,100,100,100,10,10,10,10,13,2,9,10,10,61,100,100,100,11,83,100,100,100,4,10,10,10,8,100,100,100,100,9,10,10,10,39,0,0,3,8,0,15,78,97,41,0,4,72,100,0,0,2,8,21,1,96,100,100,0,8,10,10,8,3,10,10,10,97,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,3,9,10,28,100,100,100,14,1,5,10,10,67,100,100,100,10,3,10,10,10,100,100,100,100,18,0,3,8,10,31,99,100,100,14,1,4,9,10,71,100,100,100,10,3,10,10,10,100,100,100,100,11,2,9,10,10,84,100,100,100,9,4,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,56,0,0,0,1,0,0,11,71,59,0,0,0,1,0,0,3,59,28,0,1,3,8,0,80,100,100,7,4,10,10,10,95,100,100,100,8,7,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,19,0,1,4,9,26,96,100,100,17,1,2,4,8,52,92,100,100,11,1,9,10,10,87,100,100,100
"East Midlands","E07000037","     High Peak",68232,10,83,98,100,100,2,8,10,10,9,95,99,100,100,4,8,9,10,8,99,100,100,100,8,10,10,10,11,2,6,10,10,78,99,100,100,10,87,100,100,100,3,6,9,10,8,99,100,100,100,5,10,10,10,51,0,0,0,2,0,0,26,90,62,0,0,9,54,0,0,0,1,29,0,61,100,100,0,1,7,10,9,3,9,10,10,90,99,100,100,8,5,9,10,10,99,100,100,100,7,9,10,10,10,100,100,100,100,16,0,2,4,8,39,97,99,99,14,1,2,4,7,65,98,100,100,10,2,9,10,10,95,100,100,100,22,0,1,2,7,20,81,99,99,18,0,1,2,5,47,88,100,100,11,1,7,10,10,83,100,100,100,11,2,7,10,10,87,98,99,100,10,3,7,9,10,91,99,100,100,8,6,10,10,10,99,100,100,100,57,0,0,0,1,0,1,9,70,61,0,0,0,1,0,0,21,53,27,0,1,5,10,0,64,100,100,10,3,9,10,10,90,98,99,99,10,5,8,10,10,89,99,100,100,8,8,10,10,10,99,100,100,100,20,0,1,3,6,34,85,99,99,23,0,1,2,4,44,65,92,96,12,1,6,10,10,70,100,100,100
"East Midlands","E07000038","     North East Derbyshire",73389,11,75,99,100,100,1,9,10,10,10,88,100,100,100,2,10,10,10,8,100,100,100,100,10,10,10,10,13,1,6,10,10,62,99,100,100,12,77,100,100,100,1,9,10,10,9,100,100,100,100,7,10,10,10,39,0,0,1,4,0,15,75,99,34,0,37,87,99,0,0,1,4,17,31,100,100,100,0,5,10,10,9,2,9,10,10,93,100,100,100,9,3,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,18,0,2,7,10,28,99,100,100,17,0,3,8,10,36,100,100,100,11,2,10,10,10,98,100,100,100,20,0,2,5,9,26,95,100,100,18,0,2,6,10,33,98,100,100,12,1,10,10,10,85,100,100,100,11,1,8,10,10,77,100,100,100,10,2,10,10,10,89,100,100,100,8,10,10,10,10,100,100,100,100,46,0,0,0,2,2,4,46,94,41,0,0,1,2,3,14,64,99,21,0,3,7,10,5,100,100,100,10,2,10,10,10,89,100,100,100,10,4,10,10,10,91,100,100,100,8,10,10,10,10,100,100,100,100,26,0,1,3,6,11,68,99,100,26,0,1,3,6,13,70,100,100,15,1,8,10,10,62,100,100,100
"East Midlands","E07000039","     South Derbyshire",73313,11,74,98,99,100,2,8,10,10,10,88,100,100,100,2,9,10,10,8,100,100,100,100,9,10,10,10,14,1,4,9,10,63,96,100,100,12,80,100,100,100,2,6,10,10,9,100,100,100,100,6,10,10,10,39,0,0,2,3,0,19,78,96,35,0,24,94,100,0,0,2,3,18,10,100,100,100,0,4,10,10,10,2,8,10,10,84,100,100,100,9,4,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,19,0,3,6,9,35,91,98,99,18,1,3,8,10,41,83,100,100,12,2,10,10,10,82,100,100,100,22,0,2,5,9,14,89,99,100,20,0,2,7,9,26,81,100,100,13,2,10,10,10,81,100,100,100,13,1,6,9,10,70,99,99,100,11,2,7,10,10,80,99,99,99,8,6,10,10,10,98,99,99,99,53,0,0,0,1,0,6,30,70,43,0,0,1,1,0,7,59,94,23,0,1,3,9,1,98,99,99,10,3,9,10,10,88,99,100,100,10,5,9,10,10,83,98,99,99,8,9,10,10,10,98,99,99,99,27,0,1,2,3,15,60,91,99,27,0,1,2,3,34,54,81,98,15,1,4,10,10,52,99,99,99
"East Midlands","E10000018","Leicestershire",496555,11,80,97,99,99,2,8,10,10,8,87,97,100,100,4,9,10,10,8,98,100,100,100,9,10,10,10,14,1,6,9,10,57,97,99,99,12,76,98,100,100,3,8,10,10,9,98,100,100,100,7,10,10,10,38,0,1,3,6,5,37,73,89,35,13,54,71,83,0,1,3,5,18,43,96,100,100,1,7,10,10,10,2,8,10,10,86,98,99,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,19,0,3,7,9,34,90,98,99,15,1,5,8,9,68,95,99,100,10,3,10,10,10,93,100,100,100,24,0,2,5,8,23,80,97,98,19,1,3,6,9,51,88,99,100,12,2,10,10,10,85,100,100,100,13,1,6,9,10,72,98,99,100,10,2,7,9,10,84,93,94,94,8,7,10,10,10,93,94,94,94,48,0,0,1,2,2,16,47,77,51,0,0,1,1,4,22,42,58,22,0,2,5,10,14,79,94,94,10,3,9,10,10,86,98,99,99,10,5,9,10,10,84,92,94,94,8,9,10,10,10,93,94,94,94,24,0,1,3,5,22,76,97,98,22,0,1,3,4,34,72,90,94,13,1,6,10,10,65,94,94,94
"East Midlands","E07000129","     Blaby",70007,9,88,100,100,100,2,9,10,10,8,100,100,100,100,5,10,10,10,7,100,100,100,100,10,10,10,10,14,1,6,9,10,52,99,100,100,12,75,100,100,100,2,9,10,10,9,100,100,100,100,9,10,10,10,25,0,1,6,9,13,65,99,100,19,33,91,100,100,0,4,8,10,12,94,100,100,100,2,10,10,10,10,1,8,10,10,87,100,100,100,9,3,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,21,0,2,7,10,21,89,99,99,15,1,6,10,10,55,100,100,100,11,4,10,10,10,99,100,100,100,29,0,1,4,8,4,55,95,99,21,0,3,8,10,27,87,100,100,13,1,10,10,10,71,100,100,100,12,1,7,10,10,71,98,100,100,10,2,10,10,10,86,93,93,93,8,9,10,10,10,93,93,93,93,37,0,0,1,2,1,24,84,93,33,0,1,2,3,7,40,81,86,18,0,3,7,10,29,93,93,93,9,3,9,10,10,92,99,100,100,8,6,10,10,10,91,93,93,93,7,10,10,10,10,93,93,93,93,27,0,1,3,7,10,65,96,100,21,0,2,5,7,19,80,93,93,13,1,9,10,10,65,93,93,93
"East Midlands","E07000130","     Charnwood",133069,9,91,100,100,100,2,9,10,10,8,97,100,100,100,5,10,10,10,7,100,100,100,100,10,10,10,10,13,1,8,10,10,63,99,100,100,12,77,100,100,100,3,9,10,10,9,100,100,100,100,8,10,10,10,29,0,1,3,7,8,56,96,100,23,24,72,99,100,0,1,3,5,14,59,100,100,100,1,8,10,10,9,2,9,10,10,87,100,100,100,9,4,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,17,1,3,8,10,41,96,100,100,14,1,6,9,10,73,99,100,100,10,4,10,10,10,97,100,100,100,20,1,3,6,10,42,93,100,100,15,2,4,8,10,69,98,100,100,11,3,10,10,10,97,100,100,100,10,2,9,10,10,84,100,100,100,9,4,9,10,10,89,93,94,94,8,9,10,10,10,94,94,94,94,50,0,0,0,2,0,5,38,77,56,0,0,1,1,0,14,30,49,22,0,2,4,10,8,89,94,94,9,3,10,10,10,91,100,100,100,9,5,10,10,10,90,93,94,94,7,10,10,10,10,94,94,94,94,22,0,1,3,6,14,86,100,100,21,0,1,3,5,26,75,94,94,12,1,7,10,10,70,94,94,94
"East Midlands","E07000131","     Harborough",64491,17,63,89,93,95,1,5,9,9,16,63,83,99,100,2,5,9,10,10,89,100,100,100,6,10,10,10,20,1,4,8,9,44,88,92,95,15,65,91,99,100,2,5,9,10,10,91,100,100,100,4,10,10,10,49,0,0,1,4,2,5,56,86,48,2,24,45,64,0,0,1,3,20,30,100,100,100,0,7,10,10,13,1,6,9,9,77,92,96,99,10,3,7,10,10,90,100,100,100,8,7,10,10,10,100,100,100,100,25,0,2,4,8,37,82,91,92,17,1,2,5,8,62,88,98,100,11,2,10,10,10,88,100,100,100,32,0,1,2,6,17,61,90,92,24,0,1,3,6,33,65,95,99,13,1,10,10,10,65,100,100,100,16,1,4,8,9,62,91,95,97,12,1,4,8,10,75,94,94,94,9,5,10,10,10,93,94,94,94,43,0,0,1,2,12,38,59,83,38,0,0,1,1,25,34,51,84,18,0,2,6,10,35,94,94,94,17,3,8,9,9,74,89,92,94,12,4,8,10,10,73,89,94,94,8,8,10,10,10,91,94,94,94,29,0,1,2,5,31,66,90,91,24,0,1,2,3,37,53,90,94,13,1,6,10,10,58,94,94,94
"East Midlands","E07000132","     Hinckley and Bosworth",79942,11,81,97,99,99,2,8,10,10,10,86,99,100,100,4,9,10,10,8,100,100,100,100,9,10,10,10,14,1,6,10,10,58,99,100,100,12,81,100,100,100,3,8,10,10,9,100,100,100,100,7,10,10,10,36,0,0,3,7,2,34,82,94,31,9,56,85,97,0,1,2,5,16,35,100,100,100,0,8,10,10,10,2,8,10,10,86,99,100,100,9,4,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,18,1,3,8,10,38,93,98,100,13,1,5,9,10,74,98,100,100,10,4,10,10,10,98,100,100,100,23,0,2,5,9,21,85,96,98,18,1,2,6,9,50,89,98,100,12,2,10,10,10,89,100,100,100,12,1,5,10,10,73,99,100,100,10,2,7,10,10,86,94,94,94,8,6,10,10,10,94,94,94,94,46,0,0,1,2,0,12,53,90,46,0,0,1,1,0,10,49,80,21,0,2,6,10,5,94,94,94,9,3,9,10,10,89,99,100,100,9,5,9,10,10,85,94,94,94,7,9,10,10,10,94,94,94,94,26,0,1,2,5,17,65,94,99,25,0,1,2,4,28,66,82,94,15,0,7,10,10,45,94,94,94
